,Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,Zr,Bi,Pb,Li,B,Sc,Be,S_A_Temp,Ageing_Temp,Ageing_Time,Air,Furnace,Water,6% Work Hardening,7% Work Hardening,Compression,Cryrolling,HT Work Hardening,Rolling,Stretch,Work Hardening Level 1,Work Hardening Level 2,Work Hardening Level 4,Work Hardening Level 6,Work Hardening Level 8,Work hardening,none_strain,Artificial,Natural,Overageing,none_age,Partial Annealed,Stablized,none_treat,Drawn,Extruded,Forged,Rolled,Thixoformed,unspecified_man,Tube,Wire,Sheet,Bar,unspecified_prod,Plate,Foil,Rod,Die Forging,Ring,Forging,Ingot,Fin Stock,UTS,YTS,ELONGATION
694,0.2,0.35,1.67,0.3,2.22,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,120.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,468.0,400.0,17.0
695,0.2,0.35,1.67,0.3,2.22,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,358.0,206.0,9.3
696,0.4,0.5,1.6,0.3,2.5,0.23,0.0,5.6,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,413.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,200.0,21.0
697,0.0,0.0,2.65,0.01,2.89,0.01,0.0,8.69,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,470.0,100.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,732.0,625.0,17.0
698,0.0,0.0,2.65,0.01,2.89,0.01,0.0,8.69,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,470.0,100.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,730.0,617.0,16.5
699,0.0,0.0,2.65,0.01,2.89,0.01,0.0,8.69,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,470.0,100.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,730.0,595.0,19.0
700,0.0,0.25,1.55,0.0,2.2,0.206,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245.0,147.0,15.33
701,0.3,0.4,1.1,0.1,2.5,0.22,0.0,5.4,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,25.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285.0,204.0,10.0
702,0.3,0.4,1.1,0.1,2.5,0.22,0.0,5.4,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260.0,148.0,27.0
703,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,25.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,590.0,541.0,5.7
704,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,100.0,45.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,642.0,607.0,8.2
705,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,100.0,35.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,618.0,577.0,6.0
706,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,25.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,591.0,545.0,5.0
707,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,25.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578.0,529.0,4.2
708,0.2,0.3,1.55,0.15,2.6,0.2,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,120.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,572.0,502.0,9.0
709,0.4,0.42,1.4,0.13,2.4,0.26,0.0,5.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,120.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550.0,480.0,6.0
710,0.4,0.42,1.4,0.13,2.4,0.26,0.0,5.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,120.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,526.0,467.0,10.0
711,0.0,0.0,1.5,0.0,2.65,0.21,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,120.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,554.0,510.0,11.7
712,0.01,0.02,1.42,0.01,2.19,0.19,0.0,5.37,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,120.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,636.0,575.0,15.0
713,0.01,0.02,1.42,0.01,2.19,0.19,0.0,5.37,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,100.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,641.0,538.0,13.0
714,0.01,0.02,1.42,0.01,2.19,0.19,0.0,5.37,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,170.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,547.0,476.0,17.0
715,0.01,0.02,1.42,0.01,2.19,0.19,0.0,5.37,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,175.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,440.0,348.0,19.0
716,0.3,0.5,1.6,0.3,2.5,0.23,0.0,5.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,25.0,720.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,530.0,320.0,20.5
717,0.4,0.6,0.65,0.55,1.6,0.0,0.0,7.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,120.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,485.0,415.0,14.0
718,0.15,0.2,1.6,0.1,2.5,0.23,0.0,5.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,147.5,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,552.0,503.0,14.0
719,0.15,0.2,1.6,0.1,2.5,0.23,0.0,5.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,147.5,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,524.0,455.0,11.0
720,0.4,0.5,2.0,0.3,2.75,0.23,0.0,6.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,121.0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,605.0,540.0,11.0
721,0.4,0.5,2.0,0.3,2.75,0.23,0.0,6.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,121.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,605.0,540.0,11.0
722,0.4,0.5,2.0,0.3,2.75,0.23,0.0,6.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,121.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.0,505.0,11.0
723,0.4,0.5,2.0,0.3,2.75,0.23,0.0,6.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,121.0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.0,505.0,11.0
724,0.16,0.28,4.52,0.58,1.62,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,160.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,411.0,327.0,17.8
725,0.0,0.0,2.2,0.0,2.5,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,130.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710.0,684.0,8.9
726,0.0,0.0,0.53,0.49,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2.72,0.0,0.0,0.0,538.0,190.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,392.0,
727,0.0,0.0,0.53,0.49,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,2.72,0.0,0.0,0.0,538.0,163.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,367.0,
728,0.0,0.0,0.49,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.78,0.0,0.0,0.0,538.0,190.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,353.0,
729,0.0,0.0,0.49,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.78,0.0,0.0,0.0,538.0,163.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,314.0,
730,0.08,0.16,0.34,0.33,1.91,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,328.0,183.0,25.2
731,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,467.0,,3.6
732,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,542.0,420.0,4.3
733,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,529.0,416.0,4.7
734,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,185.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,526.0,413.0,4.1
735,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,527.0,410.0,3.9
736,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,514.0,407.0,3.7
737,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,185.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,517.0,400.0,5.0
738,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,170.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,478.0,387.0,
739,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,185.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,503.0,380.0,5.5
740,0.0,0.0,1.07,0.0,1.07,0.0,0.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.0,0.0,530.0,185.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,489.0,380.0,4.7
741,0.0,0.0,1.07,0.0,1.07,0.0,0.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.0,0.0,530.0,170.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,484.0,378.0,6.5
742,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,170.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,378.0,2.7
743,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,502.0,373.0,3.8
744,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,464.0,372.0,3.6
745,0.0,0.0,1.07,0.0,1.07,0.0,0.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.0,0.0,530.0,185.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,475.0,362.0,5.6
746,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,458.0,360.0,3.0
747,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451.0,357.0,4.4
748,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,449.0,347.0,3.9
749,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,474.0,342.0,3.1
750,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,170.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,449.0,340.0,2.8
751,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,432.0,338.0,5.4
752,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,185.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,439.0,332.0,4.6
753,0.0,0.0,0.75,0.0,1.76,0.0,0.0,2.22,0.0,0.0,0.0,0.12,0.0,0.0,2.59,0.0,0.0,0.0,530.0,170.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450.0,325.0,5.3
754,0.0,0.0,1.07,0.0,1.07,0.0,0.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.0,0.0,530.0,185.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,459.0,323.0,8.2
755,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,170.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,441.0,321.0,3.5
756,0.0,0.0,1.24,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,2.49,0.0,0.0,0.0,530.0,170.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,433.0,314.0,4.0
757,0.0,0.0,1.07,0.0,1.07,0.0,0.0,3.4,0.0,0.0,0.0,0.1,0.0,0.0,1.8,0.0,0.0,0.0,530.0,170.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,419.0,297.0,8.2
758,0.0,0.0,0.0,0.6,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.25,0.0,288.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,434.0,352.0,9.9
759,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.25,0.0,288.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,412.0,332.0,11.4
760,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.25,0.0,288.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,412.0,321.0,11.6
761,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.25,0.0,288.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,404.0,321.0,12.0
762,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.25,0.0,288.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,390.0,290.0,11.7
763,0.0,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,325.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,448.0,343.0,16.5
764,0.0,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,375.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,438.0,328.0,17.5
765,0.0,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,425.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,418.0,283.0,19.0
766,0.0,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,475.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400.0,253.0,19.0
767,0.0,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,525.0,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,393.0,215.0,19.5
